"U.S. Department of Energy, The Energy Information Administration (EIA)",,,,,
"Monthly Generation Data by State, Producer Sector and Energy Source; Months Through December 2016",,,,,
Sources: EIA-923 Report,,,,,
,,,,,
YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE,"GENERATION
(Megawatthours)"
2016,9,OR,"Electric Generators, Electric Utilities",Solar Thermal and Photovoltaic,700
2016,9,OR,"Electric Generators, Electric Utilities",Other Biomass,5556
2016,9,OR,"Electric Generators, Electric Utilities",Wind,118820
2016,9,PA,Total Electric Power Industry,Total,18553683
2016,9,PA,Total Electric Power Industry,Coal,4669641
2016,9,PA,Total Electric Power Industry,Pumped Storage,-50622
2016,9,PA,Total Electric Power Industry,Hydroelectric Conventional,76910
2016,9,PA,Total Electric Power Industry,Natural Gas,6474882
2016,9,PA,Total Electric Power Industry,Nuclear,6872277
2016,9,PA,Total Electric Power Industry,Other Gases,34429
2016,9,PA,Total Electric Power Industry,Other,65959
2016,9,PA,Total Electric Power Industry,Petroleum,34185
2016,9,PA,Total Electric Power Industry,Solar Thermal and Photovoltaic,8721
2016,9,PA,Total Electric Power Industry,Other Biomass,149199
2016,9,PA,Total Electric Power Industry,Wind,180591
2016,9,PA,Total Electric Power Industry,Wood and Wood Derived Fuels,37510
2016,9,PA,"Combined Heat and Power, Industrial Power",Total,236549
2016,9,PA,"Combined Heat and Power, Industrial Power",Coal,30639
2016,9,PA,"Combined Heat and Power, Industrial Power",Natural Gas,108949
2016,9,PA,"Combined Heat and Power, Industrial Power",Other Gases,34429
2016,9,PA,"Combined Heat and Power, Industrial Power",Petroleum,18257
2016,9,PA,"Combined Heat and Power, Industrial Power",Solar Thermal and Photovoltaic,1026
2016,9,PA,"Combined Heat and Power, Industrial Power",Other Biomass,5739
2016,9,PA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,37510
2016,9,PA,"Combined Heat and Power, Commercial Power",Total,15511
2016,9,PA,"Combined Heat and Power, Commercial Power",Coal,0
2016,9,PA,"Combined Heat and Power, Commercial Power",Natural Gas,11385
2016,9,PA,"Combined Heat and Power, Commercial Power",Other,0
2016,9,PA,"Combined Heat and Power, Commercial Power",Petroleum,61
2016,9,PA,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,632
2016,9,PA,"Combined Heat and Power, Commercial Power",Other Biomass,3433
2016,9,PA,"Combined Heat and Power, Electric Power",Total,778116
2016,9,PA,"Combined Heat and Power, Electric Power",Coal,167937
2016,9,PA,"Combined Heat and Power, Electric Power",Natural Gas,590203
2016,9,PA,"Combined Heat and Power, Electric Power",Other Gases,0
2016,9,PA,"Combined Heat and Power, Electric Power",Other,13169
2016,9,PA,"Combined Heat and Power, Electric Power",Petroleum,959
2016,9,PA,"Combined Heat and Power, Electric Power",Other Biomass,5848
2016,9,PA,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,0
2016,9,PA,"Electric Generators, Independent Power Producers",Total,17518925
2016,9,PA,"Electric Generators, Independent Power Producers",Coal,4471065
2016,9,PA,"Electric Generators, Independent Power Producers",Pumped Storage,-50622
2016,9,PA,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,73195
2016,9,PA,"Electric Generators, Independent Power Producers",Natural Gas,5763504
2016,9,PA,"Electric Generators, Independent Power Producers",Nuclear,6872277
2016,9,PA,"Electric Generators, Independent Power Producers",Other Gases,0
2016,9,PA,"Electric Generators, Independent Power Producers",Other,52791
2016,9,PA,"Electric Generators, Independent Power Producers",Petroleum,14881
2016,9,PA,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,7063
2016,9,PA,"Electric Generators, Independent Power Producers",Other Biomass,134180
2016,9,PA,"Electric Generators, Independent Power Producers",Wind,180591
2016,9,PA,"Electric Generators, Electric Utilities",Total,4582
2016,9,PA,"Electric Generators, Electric Utilities",Coal,0
2016,9,PA,"Electric Generators, Electric Utilities",Hydroelectric Conventional,3715
2016,9,PA,"Electric Generators, Electric Utilities",Natural Gas,840
2016,9,PA,"Electric Generators, Electric Utilities",Petroleum,27
2016,9,RI,Total Electric Power Industry,Total,622905
2016,9,RI,Total Electric Power Industry,Coal,0
2016,9,RI,Total Electric Power Industry,Hydroelectric Conventional,201
2016,9,RI,Total Electric Power Industry,Natural Gas,598772
2016,9,RI,Total Electric Power Industry,Petroleum,1459
2016,9,RI,Total Electric Power Industry,Solar Thermal and Photovoltaic,1930
2016,9,RI,Total Electric Power Industry,Other Biomass,17299
2016,9,RI,Total Electric Power Industry,Wind,3243
2016,9,RI,"Combined Heat and Power, Commercial Power",Total,5579
2016,9,RI,"Combined Heat and Power, Commercial Power",Natural Gas,4473
2016,9,RI,"Combined Heat and Power, Commercial Power",Petroleum,578
2016,9,RI,"Combined Heat and Power, Commercial Power",Wind,527
2016,9,RI,"Electric Generators, Independent Power Producers",Total,616513
2016,9,RI,"Electric Generators, Independent Power Producers",Coal,0
2016,9,RI,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,201
2016,9,RI,"Electric Generators, Independent Power Producers",Natural Gas,594299
2016,9,RI,"Electric Generators, Independent Power Producers",Petroleum,68
2016,9,RI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1930
2016,9,RI,"Electric Generators, Independent Power Producers",Other Biomass,17299
2016,9,RI,"Electric Generators, Independent Power Producers",Wind,2716
2016,9,RI,"Electric Generators, Electric Utilities",Total,814
2016,9,RI,"Electric Generators, Electric Utilities",Petroleum,814
2016,9,SC,Total Electric Power Industry,Total,7571333
2016,9,SC,Total Electric Power Industry,Coal,1605436
2016,9,SC,Total Electric Power Industry,Pumped Storage,-104548
2016,9,SC,Total Electric Power Industry,Hydroelectric Conventional,126641
2016,9,SC,Total Electric Power Industry,Natural Gas,1692303
2016,9,SC,Total Electric Power Industry,Nuclear,4034778
2016,9,SC,Total Electric Power Industry,Other,4203
2016,9,SC,Total Electric Power Industry,Petroleum,5763
2016,9,SC,Total Electric Power Industry,Solar Thermal and Photovoltaic,465
2016,9,SC,Total Electric Power Industry,Other Biomass,13842
2016,9,SC,Total Electric Power Industry,Wood and Wood Derived Fuels,192449
2016,9,SC,"Combined Heat and Power, Industrial Power",Total,153017
2016,9,SC,"Combined Heat and Power, Industrial Power",Coal,4173
2016,9,SC,"Combined Heat and Power, Industrial Power",Natural Gas,7080
2016,9,SC,"Combined Heat and Power, Industrial Power",Other,3571
2016,9,SC,"Combined Heat and Power, Industrial Power",Petroleum,2029
2016,9,SC,"Combined Heat and Power, Industrial Power",Other Biomass,3104
2016,9,SC,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,133060
2016,9,SC,"Combined Heat and Power, Commercial Power",Total,1689
2016,9,SC,"Combined Heat and Power, Commercial Power",Hydroelectric Conventional,145
2016,9,SC,"Combined Heat and Power, Commercial Power",Natural Gas,1536
2016,9,SC,"Combined Heat and Power, Commercial Power",Petroleum,8
2016,9,SC,"Combined Heat and Power, Electric Power",Total,216666
2016,9,SC,"Combined Heat and Power, Electric Power",Natural Gas,208099
2016,9,SC,"Combined Heat and Power, Electric Power",Other,632
2016,9,SC,"Combined Heat and Power, Electric Power",Petroleum,21
2016,9,SC,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,7914
2016,9,SC,"Electric Generators, Independent Power Producers",Total,116437
2016,9,SC,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,3955
2016,9,SC,"Electric Generators, Independent Power Producers",Natural Gas,84721
2016,9,SC,"Electric Generators, Independent Power Producers",Petroleum,0
2016,9,SC,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,465
2016,9,SC,"Electric Generators, Independent Power Producers",Other Biomass,1246
2016,9,SC,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,26050
2016,9,SC,"Electric Generators, Electric Utilities",Total,7083523
2016,9,SC,"Electric Generators, Electric Utilities",Coal,1601263
2016,9,SC,"Electric Generators, Electric Utilities",Pumped Storage,-104548
2016,9,SC,"Electric Generators, Electric Utilities",Hydroelectric Conventional,122541
2016,9,SC,"Electric Generators, Electric Utilities",Natural Gas,1390867
2016,9,SC,"Electric Generators, Electric Utilities",Nuclear,4034778
2016,9,SC,"Electric Generators, Electric Utilities",Petroleum,3705
2016,9,SC,"Electric Generators, Electric Utilities",Other Biomass,9493
2016,9,SC,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,25425
2016,9,SD,Total Electric Power Industry,Total,831702
2016,9,SD,Total Electric Power Industry,Coal,140865
2016,9,SD,Total Electric Power Industry,Hydroelectric Conventional,363345
2016,9,SD,Total Electric Power Industry,Natural Gas,68252
2016,9,SD,Total Electric Power Industry,Petroleum,666
2016,9,SD,Total Electric Power Industry,Solar Thermal and Photovoltaic,212
2016,9,SD,Total Electric Power Industry,Other Biomass,0
2016,9,SD,Total Electric Power Industry,Wind,258362
2016,9,SD,"Combined Heat and Power, Commercial Power",Total,1
2016,9,SD,"Combined Heat and Power, Commercial Power",Petroleum,1
2016,9,SD,"Electric Generators, Independent Power Producers",Total,179273
2016,9,SD,"Electric Generators, Independent Power Producers",Petroleum,2
2016,9,SD,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,212
2016,9,SD,"Electric Generators, Independent Power Producers",Wind,179059
2016,9,SD,"Electric Generators, Electric Utilities",Total,652427
2016,9,SD,"Electric Generators, Electric Utilities",Coal,140865
2016,9,SD,"Electric Generators, Electric Utilities",Hydroelectric Conventional,363345
2016,9,SD,"Electric Generators, Electric Utilities",Natural Gas,68252
2016,9,SD,"Electric Generators, Electric Utilities",Petroleum,662
2016,9,SD,"Electric Generators, Electric Utilities",Other Biomass,0
2016,9,SD,"Electric Generators, Electric Utilities",Wind,79303
2016,9,TN,Total Electric Power Industry,Total,7090535
2016,9,TN,Total Electric Power Industry,Coal,3063948
2016,9,TN,Total Electric Power Industry,Pumped Storage,-79784
2016,9,TN,Total Electric Power Industry,Hydroelectric Conventional,477664
2016,9,TN,Total Electric Power Industry,Natural Gas,1123899
2016,9,TN,Total Electric Power Industry,Nuclear,2398830
2016,9,TN,Total Electric Power Industry,Other Gases,1306
2016,9,TN,Total Electric Power Industry,Other,1408
2016,9,TN,Total Electric Power Industry,Petroleum,10722
2016,9,TN,Total Electric Power Industry,Solar Thermal and Photovoltaic,8666
2016,9,TN,Total Electric Power Industry,Other Biomass,6928
2016,9,TN,Total Electric Power Industry,Wind,1386
2016,9,TN,Total Electric Power Industry,Wood and Wood Derived Fuels,75562
2016,9,TN,"Combined Heat and Power, Industrial Power",Total,185987
2016,9,TN,"Combined Heat and Power, Industrial Power",Coal,71138
2016,9,TN,"Combined Heat and Power, Industrial Power",Natural Gas,35861
2016,9,TN,"Combined Heat and Power, Industrial Power",Other Gases,1306
2016,9,TN,"Combined Heat and Power, Industrial Power",Other,1408
2016,9,TN,"Combined Heat and Power, Industrial Power",Petroleum,98
2016,9,TN,"Combined Heat and Power, Industrial Power",Other Biomass,613
2016,9,TN,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,75562
2016,9,TN,"Combined Heat and Power, Commercial Power",Total,13300
2016,9,TN,"Combined Heat and Power, Commercial Power",Coal,0
2016,9,TN,"Combined Heat and Power, Commercial Power",Natural Gas,12942
2016,9,TN,"Combined Heat and Power, Commercial Power",Petroleum,1
2016,9,TN,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,356
2016,9,TN,"Electric Generators, Independent Power Producers",Total,16012
2016,9,TN,"Electric Generators, Independent Power Producers",Natural Gas,0
2016,9,TN,"Electric Generators, Independent Power Producers",Petroleum,1
2016,9,TN,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,8310
2016,9,TN,"Electric Generators, Independent Power Producers",Other Biomass,6314
2016,9,TN,"Electric Generators, Independent Power Producers",Wind,1386
2016,9,TN,"Electric Generators, Electric Utilities",Total,6875237
2016,9,TN,"Electric Generators, Electric Utilities",Coal,2992810
2016,9,TN,"Electric Generators, Electric Utilities",Pumped Storage,-79784
2016,9,TN,"Electric Generators, Electric Utilities",Hydroelectric Conventional,477664
2016,9,TN,"Electric Generators, Electric Utilities",Natural Gas,1075096
2016,9,TN,"Electric Generators, Electric Utilities",Nuclear,2398830
2016,9,TN,"Electric Generators, Electric Utilities",Petroleum,10621
2016,9,TN,"Electric Generators, Electric Utilities",Other Biomass,0
2016,9,TN,"Electric Generators, Electric Utilities",Wind,0
2016,9,TX,Total Electric Power Industry,Total,41913140
2016,9,TX,Total Electric Power Industry,Coal,12746147
2016,9,TX,Total Electric Power Industry,Hydroelectric Conventional,68785
2016,9,TX,Total Electric Power Industry,Natural Gas,21032864
2016,9,TX,Total Electric Power Industry,Nuclear,3603800
2016,9,TX,Total Electric Power Industry,Other Gases,240337
2016,9,TX,Total Electric Power Industry,Other,69018
2016,9,TX,Total Electric Power Industry,Petroleum,17354
2016,9,TX,Total Electric Power Industry,Solar Thermal and Photovoltaic,76676
2016,9,TX,Total Electric Power Industry,Other Biomass,64311
2016,9,TX,Total Electric Power Industry,Wind,3923480
2016,9,TX,Total Electric Power Industry,Wood and Wood Derived Fuels,70368
2016,9,TX,"Combined Heat and Power, Industrial Power",Total,3687217
2016,9,TX,"Combined Heat and Power, Industrial Power",Natural Gas,3422258
2016,9,TX,"Combined Heat and Power, Industrial Power",Other Gases,107525
2016,9,TX,"Combined Heat and Power, Industrial Power",Other,67785
2016,9,TX,"Combined Heat and Power, Industrial Power",Petroleum,11060
2016,9,TX,"Combined Heat and Power, Industrial Power",Other Biomass,7671
2016,9,TX,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,70919
2016,9,TX,"Combined Heat and Power, Commercial Power",Total,73070
2016,9,TX,"Combined Heat and Power, Commercial Power",Natural Gas,67592
2016,9,TX,"Combined Heat and Power, Commercial Power",Petroleum,48
2016,9,TX,"Combined Heat and Power, Commercial Power",Solar Thermal and Photovoltaic,246
2016,9,TX,"Combined Heat and Power, Commercial Power",Other Biomass,2050
2016,9,TX,"Combined Heat and Power, Commercial Power",Wind,3134
2016,9,TX,"Combined Heat and Power, Electric Power",Total,3797135
2016,9,TX,"Combined Heat and Power, Electric Power",Natural Gas,3663038
2016,9,TX,"Combined Heat and Power, Electric Power",Other Gases,132812
2016,9,TX,"Combined Heat and Power, Electric Power",Other,1285
2016,9,TX,"Electric Generators, Independent Power Producers",Total,25751912
2016,9,TX,"Electric Generators, Independent Power Producers",Coal,8186981
2016,9,TX,"Electric Generators, Independent Power Producers",Hydroelectric Conventional,2160
2016,9,TX,"Electric Generators, Independent Power Producers",Natural Gas,9916659
2016,9,TX,"Electric Generators, Independent Power Producers",Nuclear,3603800
2016,9,TX,"Electric Generators, Independent Power Producers",Other,-51
2016,9,TX,"Electric Generators, Independent Power Producers",Petroleum,2685
2016,9,TX,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,76430
2016,9,TX,"Electric Generators, Independent Power Producers",Other Biomass,54590
2016,9,TX,"Electric Generators, Independent Power Producers",Wind,3909209
2016,9,TX,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,-551
2016,9,TX,"Electric Generators, Electric Utilities",Total,8603806
2016,9,TX,"Electric Generators, Electric Utilities",Coal,4559166
2016,9,TX,"Electric Generators, Electric Utilities",Hydroelectric Conventional,66624
2016,9,TX,"Electric Generators, Electric Utilities",Natural Gas,3963317
2016,9,TX,"Electric Generators, Electric Utilities",Petroleum,3562
2016,9,TX,"Electric Generators, Electric Utilities",Wind,11137
2016,9,TX,"Electric Generators, Electric Utilities",Wood and Wood Derived Fuels,0
2016,9,US-Total,Total Electric Power Industry,Total,351768832
2016,9,US-Total,Total Electric Power Industry,Coal,114281714
2016,9,US-Total,Total Electric Power Industry,Geothermal,1450620
2016,9,US-Total,Total Electric Power Industry,Pumped Storage,-715350
